tweet_id,Count
[1039960771495702534],39
[1039960943386681346],33
[1039960969739464704],21
[1039961034692456448],22
[1039961060852285441],25
[1039961181790777344],24
[1039961243975643136],21
[1039961255883276289],22
[1039961311290028037],31
[1039961352725585920],40
[1039961402201518080],18
[1039961472129007619],20
[1039961605977464832],16
[1039961640412700672],24
[1039961788899647488],27
[1039961883313364994],22
[1039961905723523072],23
[1039961944646668292],30
[1039961989685096450],34
[1039961993711702023],19
[1039961998807781381],18
[1039962000795820032],37
[1039962002452504576],37
[1039962019183689728],20
[1039962137014231040],32
[1039962150033215488],19
[1039962163786461185],15
[1039962166407847941],37
[1039962260674895875],15
[1039962331306975233],24
[1039962345575993345],13
[1039962526249873409],24
[1039962583808307201],27
[1039962615869399040],11
[1039962733008039936],32
[1039962769158819840],27
[1039962840822673409],21
[1039962909798027264],24
[1039963025636249601],18
[1039963165222752258],20
[1039963356231290881],17
[1039963447247691777],22
[1039963482920288257],23
[1039963899691335680],25
[1039963932687925248],24
[1039964018285244416],21
[1039964115245117440],24
[1039964127333036032],22
[1039964252432478210],29
[1039964274721017856],28
[1039964329041223680],26
[1039964362977566722],32
[1039964389338697729],37
[1039964664443150336],27
[1039964750950662147],21
[1039964760370868224],22
[1039964813571629058],65
[1039964865018974208],34
[1039964892072042496],26
[1039965131256553478],19
[1039965141834637312],32
[1039965197308317696],35
[1039965251360501763],35
[1039965359489646592],22
[1039965654596505600],32
[1039965671570989056],15
[1039965715946557440],19
[1039965778185842688],22
[1039965817847394306],31
[1039965910851670021],20
[1039965946562179072],71
[1039966172492582912],32
[1039966173625044993],71
[1039966223340134405],22
[1039966296350306304],25
[1039966315610628097],16
[1039966344815554567],17
[1039966616904056832],17
[1039966627662622720],29
[1039966746441072640],22
[1039966747129008128],25
[1039966751461535745],17
[1039966895615746054],14
[1039966945951592448],23
[1039966950347206659],14
[1039966978050588672],35
[1039966999403585536],35
[1039967037983006720],19
[1039967123022508032],34
[1039967322927181825],35
[1039967348839657475],23
[1039967352497078273],22
[1039967532680179712],37
[1039967573549494272],29
[1039967755951374339],29
[1039967853863100416],36
[1039967893050544129],24
[1039967902127009792],27
[1039967921387143168],34
[1039968080464633857],23
[1039968329711013888],28
[1039968345959755776],32
[1039968466474856449],13
[1039968512901619719],16
[1039968652827799553],26
[1039968862085758976],28
[1039969037252485125],37
[1039969042675712011],29
[1039969046257696776],22
[1039969122497511424],20
[1039969142336630785],15
[1039969496918843392],37
[1039969547992932354],15
[1039969647565725697],20
[1039969975824408576],28
[1039970013753606145],15
[1039970157542682627],29
[1039970207601762306],34
[1039970248659746816],26
[1039970277650821120],32
[1039970297993220096],17
[1039970537894752257],28
[1039970619507408896],30
[1039970644157521920],34
[1039970672771051527],31
[1039970840903856128],21
[1039970846033551366],27
[1039970873757913090],16
[1039970927214120960],35
[1039971051076108288],31
[1039971250058264578],21
[1039971293758742528],34
[1039971325241114626],25
[1039971335852707840],33
[1039971448893231104],31
[1039971534666903552],27
[1039971583236947968],34
[1039971643714678785],18
[1039971678925856768],46
[1039971693417189377],37
[1039971912674230272],29
[1039971922531024899],34
[1039972017947205634],32
[1039972319010213890],25
[1039972402682372103],30
[1039972416267726850],32
[1039972450849710080],19
[1039972543015395328],20
[1039972771625750529],27
[1039973030888390657],35
[1039973168000188421],17
[1039973221574107136],15
[1039973270462836738],20
[1039973351521964034],20
[1039973384770269184],28
[1039973448792121347],23
[1039973531180851201],19
[1039973538298560512],26
[1039973923788484608],26
[1039973978788556805],28
[1039974112964292608],20
[1039974261681741825],25
[1039974315972878336],28
[1039974499595182080],29
[1039974515403452416],23
[1039974584542535682],15
[1039974738070724609],22
[1039974738280558594],17
[1039974824834158595],26
[1039974941049937920],25
[1039974942769479680],37
[1039974994862854144],25
[1039975062156206080],28
[1039975116548067329],15
[1039975237964759040],20
[1039975271863083008],30
[1039975385784451072],21
[1039975525928845312],26
[1039975529913438208],35
[1039975693654753280],18
[1039975702219710466],23
[1039975710889324547],23
[1039975801142345728],34
[1039975805038854145],36
[1039975848659640325],35
[1039975859107622912],21
[1039975897552437248],33
[1039975958256799744],41
[1039976205791965184],26
[1039976442287845376],17
[1039976525825638400],20
[1039976669220663297],26
[1039976691702157312],26
[1039976858534731776],27
[1039976965900513280],25
[1039977015401697280],17
[1039977055474118656],24
[1039977155503902720],38
[1039977231139917824],25
[1039977738000457728],27
[1039977817423990784],32
[1039977949699731456],17
[1039978343729221632],43
[1039978358107455488],28
[1039978694595551233],30
[1039978711142096897],28
[1039978814418415616],26
[1039978905711587328],25
[1039979197093961728],33
[1039979473616101376],14
[1039979538615173121],49
[1039979653027569664],20
[1039979670777856001],39
[1039979676146515969],21
[1039979738939326465],23
[1039979769851531264],29
[1039979864504377347],27
[1039979923690188801],51
[1039980014857584645],9
[1039980061561159680],33
[1039980065272942592],26
[1039980084419915776],39
[1039980220323966977],23
[1039980350343180288],30
[1039980351215607809],22
[1039980356252905472],28
[1039980438767501312],31
[1039980486989242368],32
[1039980642564562945],86
[1039980765948325888],24
[1039980772277608449],28
[1039980878372458496],21
[1039981065383895040],35
[1039981079443243008],36
[1039981122350972931],22
[1039981134380036097],28
[1039981342111485953],33
[1039981397258252288],34
[1039981476199260162],28
[1039981526912393216],23
[1039981533275332611],15
[1039981670483550208],32
[1039981725445750784],19
[1039981732500570113],33
[1039981767757910017],33
[1039981821239455745],39
[1039981832249507841],23
[1039981895818272768],22
[1039981898825641984],15
[1039981985127690242],24
[1039982007940468739],24
[1039982026076708864],21
[1039982098939957249],63
[1039982099498000384],31
[1039982203785175045],33
[1039982239180906497],22
[1039982352972369920],31
[1039982378393817089],29
[1039982418302836746],32
[1039982560284168192],34
[1039982657751404545],48
[1039982726449979393],31
[1039982801511231488],27
[1039982843525517313],22
[1039982867349164033],33
[1039982919949766657],28
[1039982980951957505],30
[1039983237450350593],14
[1039983476181594112],31
[1039983621258403840],23
[1039983698488254464],32
[1039983809247301632],19
[1039983932798775296],20
[1039983966659530753],31
[1039984044996546561],22
[1039984055192698880],40
[1039984056975294464],24
[1039984058426646528],32
[1039984151955292160],32
[1039984167855972352],22
[1039984217277587458],20
[1039984253789003776],27
[1039984261107859456],31
[1039984357497159681],31
[1039984401138900992],28
[1039984411268268033],14
[1039984534455025665],17
[1039984552700272640],15
[1039984567564808192],24
[1039984645318823936],23
[1039984678114131970],24
[1039984706794790912],29
[1039984717410398209],22
[1039984755675021317],20
[1039984854350393345],16
[1039985008818225158],28
[1039985113193480194],19
[1039985304533270529],31
[1039985352419627008],35
[1039985357041721344],32
[1039985459319984128],29
[1039985525011226624],17
[1039985549778477056],18
[1039985583425310722],35
[1039985807686295552],37
[1039985864494014464],22
[1039985883863298048],14
[1039985897574477824],23
[1039986040163905536],20
[1039986098523365376],18
[1039986121181159425],27
[1039986132958818311],25
[1039986183579860992],17
[1039986263636549633],34
[1039986350441857025],29
[1039986355600797698],22
[1039986405307559937],23
[1039986482554056704],25
[1039986518637654016],32
[1039986623755108352],24
[1039986660736475136],29
[1039986665140486146],18
[1039986688792190981],31
[1039986691531067394],28
[1039986803430895616],34
[1039986841343205376],20
[1039986867222077443],15
[1039986940773326851],27
[1039986980543778817],30
[1039987091676061696],24
[1039987220499898369],15
[1039987271792033792],29
[1039987324178911232],21
[1039987344567410689],33
[1039987500339671040],35
[1039987560792043521],42
[1039987731332513792],17
[1039987745630945281],35
[1039987883946344448],29
[1039988014406160384],20
[1039988018671628288],27
[1039988062187646977],24
[1039988122690482176],17
[1039988165111476224],26
[1039988204089143296],16
[1039988306061217797],38
[1039988312285622272],20
[1039988350021775360],18
[1039988476823842816],28
[1039988591433277440],34
[1039988621095460865],24
[1039988624241164288],20
[1039988671938801669],15
[1039988786271145984],22
[1039988824175198216],32
[1039988830068076544],25
[1039989210785230849],16
[1039989423360942087],17
[1039989441123770368],24
[1039989529736896512],31
[1039989576297848833],34
[1039989616202403841],18
[1039989778207399936],22
[1039989876811227136],31
[1039989930309640192],22
[1039989989860204544],35
[1039989990736973824],14
[1039990373735645184],19
[1039990385576214529],15
[1039990517243764738],32
[1039990523967283200],31
[1039990614782300160],27
[1039990689239654400],67
[1039990709753921536],28
[1039990800279465984],37
[1039990832059895808],18
[1039990883272347649],19
[1039990886753619968],41
[1039991011341164545],24
[1039991124381904896],39
[1039991130442686464],21
[1039991157386866688],22
[1039991206879453185],25
[1039991286059737089],31
[1039991499012956161],15
[1039991540205199360],28
[1039991637454274561],22
[1039991791523717123],35
[1039991881223098369],30
[1039991901363945472],19
[1039991993890492422],26
[1039992246748082176],24
[1039992546670333952],22
[1039992674244124672],19
[1039992689159098369],16
[1039992750437879808],16
[1039992873628749824],46
[1039993004638003201],20
[1039993047390539777],18
[1039993055938576384],24
[1039993166773059584],26
[1039993187379687425],29
[1039993198284877824],19
[1039993226520756224],29
[1039993321949749253],19
[1039993371895287808],20
[1039993449435422720],21
[1039993499255484418],19
[1039993534705623040],16
[1039993592490717185],22
[1039993821981945858],22
[1039993875778207748],21
[1039993894904229889],19
[1039994077989752833],19
[1039994136789626880],30
[1039994178795655168],35
[1039994315513233409],36
[1039994454390792192],31
[1039994460279586817],20
[1039994574226292736],22
[1039994721601560576],23
[1039994739263766533],12
[1039994858952384512],19
[1039994870667112449],31
[1039994894968795136],26
[1039994997792276480],22
[1039995091216224266],33
[1039995117925543937],18
[1039995134945898496],27
[1039995184778489856],32
[1039995189924978692],17
[1039995370875576322],28
[1039995467373850625],33
[1039995490195058688],33
[1039995562379100160],37
[1039995564572770309],33
[1039995849927995393],14
[1039995889756958721],18
[1039995922053095424],36
[1039996011286913025],22
[1039996015397363712],35
[1039996094527074304],32
[1039996123514060801],21
[1039996135702708225],35
[1039996258625060864],16
[1039996336861458432],17
[1039996564176072709],17
[1039996637148372992],22
[1039996837095243777],22
[1039996986718470144],64
[1039997108475097093],33
[1039997121846550528],39
[1039997162916995073],18
[1039997275626500096],26
[1039997327182884865],30
[1039997345654603777],26
[1039997355351715840],22
[1039997394061021185],39
[1039997453284659200],34
[1039997531462062081],24
[1039997587158269952],24
[1039997599296573440],22
[1039997626861539328],16
[1039997653415874566],18
[1039997731689746432],34
[1039997758244093953],20
[1039998120619397121],28
[1039998144694702080],17
[1039998287187730434],21
[1039998328182894594],28
[1039998427969531905],28
[1039998595313922048],30
[1039998822095761409],25
[1039999091441250304],27
[1039999124488249349],24
[1039999127529111557],9
[1039999252234203137],27
[1039999288208699398],14
[1039999413010280448],21
[1039999534355476480],19
[1039999569893974017],32
[1039999614106124291],35
[1039999627037159425],36
[1039999782960422912],24
[1039999903093518336],23
[1040000076645576704],17
[1040000166386954243],23
[1040000225845358592],20
[1040000290622267392],39
[1040000410331881472],28
[1040000430649102336],30
[1040000462139863040],18
[1040000578506706944],24
[1040000678507282437],15
[1040000826134036480],28
[1040001004404723712],17
[1040001059387830289],37
[1040001106758258688],13
[1040001138425294849],19
[1040001211196469249],25
[1040001234495631360],22
[1040001361344163840],36
[1040001593721192459],34
[1040001644052865024],33
[1040001649706758145],40
[1040001734045777921],36
[1040001780304801794],29
[1040001947024203776],78
[1040002111528939520],28
[1040002116792840192],29
[1040002195444428801],37
[1040002232232693760],42
[1040002576580665344],17
[1040002616711958528],24
[1040002621761761280],35
[1040002636542607360],26
[1040002650157338625],35
[1040002909377884167],27
[1040002992081195008],27
[1040003046137196545],27
[1040003111924981760],28
[1040003121118818304],28
[1040003192971554816],14
[1040003205357334530],40
[1040003253138845696],27
[1040003258801106945],35
[1040003399046103040],27
[1040003411360587776],16
[1040003416561471488],27
[1040003432910737408],27
